,S,M,C,S^2,S M,S C,M^2,M C,C^2,S^3,S^2 M,S^2 C,S M^2,S M C,S C^2,M^3,M^2 C,M C^2,C^3,min(group_1),max(group_1),mean(group_1),std(group_1),median(group_1),mode(group_1)
1317,15.443212,0.6892499,13.918279,15.303958,1.6110057,20.573374,0.85786587,2.7198737,21.749397,20.957329,4.454306,28.050404,1.7453265,6.61352,30.96067,1.0267333,2.5196424,9.278562,32.5627,0.7197763,13.585668,9.82599,3.9196568,15.003198,0.7197763
1318,15.196286,0.36769742,12.703555,15.048292,1.0309496,19.239088,0.23212902,1.6985328,19.75254,20.600037,2.8553433,26.577215,0.7151411,4.195077,28.586807,0.13708721,1.1233687,5.857231,29.533,0.37535003,12.41086,8.266699,4.108312,14.765654,0.37535003
1319,15.794357,0.37237164,14.145996,15.667203,1.0516309,21.00292,0.23910248,1.7861398,22.123081,21.464718,2.9352336,28.682909,0.74063826,4.4281564,31.574238,0.14394616,1.1978219,6.326884,33.129555,0.38023293,13.805772,9.040548,4.588318,15.340928,0.38023293
1320,16.784172,0.63805157,11.586907,16.689062,1.5494456,18.934103,0.7538011,2.4316297,17.911682,22.890556,4.340142,27.133698,1.6216651,5.999794,27.240921,0.87443537,2.23218,7.864142,26.738937,0.6636286,11.329822,8.65336,3.2577238,16.292501,0.6636286
1321,11.718859,0.5724892,13.546544,11.428412,1.3297714,17.831442,0.6160304,2.3567474,21.138937,15.524774,3.4171247,23.071465,1.3274281,5.385742,27.98537,0.6605261,2.0496016,7.994302,31.636595,0.5925236,13.226271,8.63423,4.133476,11.415618,0.5925236
1322,11.800559,0.67790604,11.926489,11.513854,1.5123514,16.448334,0.83525765,2.5699162,18.472029,15.64494,3.9240704,21.800064,1.6473467,5.896199,25.225832,0.9946634,2.4017446,8.379138,27.589561,0.70728624,11.6586895,8.265715,3.3252432,11.494437,0.70728624
1323,9.633876,0.6343402,12.953668,9.242687,1.3757486,15.805833,0.74608666,2.5038521,20.164177,12.4441,3.3787174,19.755976,1.4647185,5.4888706,25.461744,0.86272603,2.2735395,8.365225,30.157639,0.65958023,12.652851,8.221955,3.8576744,9.402075,0.65958023
1324,10.826295,0.5775287,12.822461,10.4939,1.3141111,16.57971,0.6266558,2.330993,19.948269,14.2091875,3.3122642,21.29656,1.3211097,5.2327347,26.129837,0.6772116,2.041844,7.782669,29.830013,0.5979593,12.525911,8.166156,3.8875048,10.554146,0.5979593
1325,12.301864,0.6888484,11.504617,12.03772,1.5434006,16.371689,0.8570707,2.5751956,17.775824,16.381311,4.0499563,22.032112,1.6889112,5.9612684,24.775484,1.0256162,2.4262223,8.308006,26.532679,0.7193337,11.250112,8.189507,3.138064,11.977933,0.7193337
1326,9.9568615,0.50079477,12.122294,9.581867,1.1535152,15.363422,0.46777323,2.0673554,18.794924,12.923,2.8438373,19.569475,1.0484269,4.5524592,24.326382,0.43274558,1.6921676,6.8440537,28.07967,0.5156977,11.848271,7.4886293,3.7885716,9.714274,0.5156977
1327,12.104343,0.38571483,12.131361,11.831388,0.9996534,16.83032,0.25960007,1.7237941,18.80987,16.091368,2.6153853,22.35953,0.7187812,4.020832,25.776815,0.1648911,1.1829028,5.8405967,28.102356,0.39418924,11.857049,7.5890145,3.9119833,11.787455,0.39418924
1328,16.337038,0.38993132,12.126727,16.22783,1.0964566,19.276098,0.2662565,1.7365547,18.80223,22.247255,3.0735574,27.248854,0.80957055,4.3527136,28.07613,0.17193906,1.2018431,5.8763976,28.090763,0.39860484,11.852563,8.187985,3.888451,15.8627205,0.39860484
1329,16.784172,0.63805157,11.586907,16.689062,1.5494456,18.934103,0.7538011,2.4316297,17.911682,22.890556,4.340142,27.133698,1.6216651,5.999794,27.240921,0.87443537,2.23218,7.864142,26.738937,0.6636286,11.329822,8.65336,3.2577238,16.292501,0.6636286
1330,11.698356,0.52576315,13.587705,11.406968,1.2474949,17.852623,0.5185006,2.2225919,21.206558,15.494611,3.202084,23.077892,1.1765587,5.0769258,28.041405,0.5089114,1.8579924,7.573887,31.739183,0.54234886,13.266071,8.514742,4.231353,11.395837,0.54234886
1331,18.163961,0.48104054,11.82212,18.108421,1.3001384,19.872381,0.4287029,1.9917823,18.299858,24.867481,3.692535,28.826565,1.1511626,5.0452213,28.320482,0.37623295,1.5938025,6.5663257,27.328215,0.4946879,11.557625,8.470497,3.6625144,17.617981,0.4946879
1332,18.063246,0.62532425,12.0308,18.005018,1.549404,20.052681,0.7272779,2.4225783,18.644064,24.723593,4.4046826,28.96398,1.6032203,6.068324,28.68944,0.83398795,2.2009034,7.9241705,27.850689,0.64975774,11.759689,8.989436,3.433594,17.521267,0.64975774
1333,18.24585,0.36588678,14.0669985,18.19247,1.0806948,22.311775,0.22945693,1.7615783,21.993467,24.984423,3.1160402,31.391668,0.7542636,4.5229316,32.71971,0.13449548,1.1649083,6.2426157,32.93294,0.37345943,13.729419,9.320098,4.559475,17.696611,0.37345943
1334,14.9467325,0.6868512,11.968252,14.789719,1.5974966,18.361933,0.85311013,2.598999,18.540913,20.238527,4.3835254,25.552156,1.7309176,6.2668853,27.080526,1.0200397,2.4378126,8.483327,27.69412,0.7171328,11.699128,8.791724,3.2637227,14.525541,0.7171328
1335,13.100308,0.41449246,13.637831,12.870665,1.078513,18.847317,0.3066786,1.892805,21.288897,17.550707,2.8644555,24.934183,0.83570194,4.467775,29.058058,0.21721703,1.3728626,6.5701137,31.864101,0.42437947,13.314537,8.494338,4.3877034,12.7475815,0.42437947
1336,9.943238,0.46185112,11.8551445,9.567565,1.0830891,15.128446,0.39185923,1.937371,18.354343,12.902813,2.6733308,19.339918,0.91910857,4.2724233,23.866575,0.3251303,1.5115415,6.4122987,27.410921,0.47434115,11.589605,7.2748046,3.7502155,9.701107,0.47434115
1337,11.252592,0.5458677,13.246425,10.940474,1.2709025,17.244719,0.5601642,2.2627938,20.64568,14.838151,3.2314544,22.207722,1.2308524,5.123011,27.14942,0.5731367,1.9287119,7.642242,30.88823,0.5638884,12.936034,8.339415,4.085739,10.965684,0.5638884
1338,14.388975,0.687989,11.778402,14.211104,1.5883018,17.859982,0.85536754,2.5903423,18.227728,19.429033,4.3216467,24.731195,1.7249111,6.1968813,26.43439,1.0232207,2.434391,8.415296,27.21872,0.71838665,11.515288,8.625391,3.202376,13.988729,0.71838665
1339,16.978424,0.36463106,13.783803,16.889244,1.057148,21.326511,0.2276136,1.7437762,21.528627,23.16962,3.0024292,29.688227,0.73205376,4.4083896,31.54164,0.13271956,1.1490941,6.149313,32.227783,0.37214863,13.455668,9.014992,4.469155,16.47918,0.37214863
1340,11.698356,0.52576315,13.587705,11.406968,1.2474949,17.852623,0.5185006,2.2225919,21.206558,15.494611,3.202084,23.077892,1.1765587,5.0769258,28.041405,0.5089114,1.8579924,7.573887,31.739183,0.54234886,13.266071,8.514742,4.231353,11.395837,0.54234886
1341,15.210493,0.36888212,13.428338,15.063008,1.0336022,19.960274,0.23388614,1.739681,20.944704,20.620605,2.8626235,27.305569,0.7193899,4.286505,29.933706,0.13880254,1.1559639,6.085383,31.341913,0.3765873,13.111966,8.612882,4.351788,14.779323,0.3765873
1342,11.219145,0.4596545,12.855033,10.905451,1.115953,16.884167,0.38771945,1.987907,20.001873,14.788845,2.8415658,21.844965,0.9454753,4.5098953,26.459156,0.31953883,1.5441924,6.730936,29.911356,0.4720159,12.5574255,7.9355464,4.082326,10.933401,0.4720159
1343,13.206929,0.6316901,14.134987,12.981758,1.4677453,19.365864,0.7405675,2.5612192,22.105017,17.706545,3.8935425,25.500498,1.5416554,6.016904,29.996595,0.8543203,2.306597,8.773715,33.102154,0.6566914,13.795132,9.351993,4.185581,12.85032,0.6566914
1344,9.582355,0.5676896,11.844628,9.188567,1.2591116,14.858903,0.6059205,2.2443771,18.336996,12.367656,3.0750446,18.843342,1.255048,4.896424,23.58791,0.644657,1.9606224,7.330501,27.384586,0.58735114,11.579422,7.4764814,3.5882766,9.352264,0.58735114
1345,11.68083,0.48123944,13.390834,11.388638,1.1675023,17.670025,0.4290909,2.0810175,20.883066,15.468826,2.9990563,22.893604,1.0289223,4.758346,27.693024,0.37678325,1.6600108,7.1012416,31.248396,0.49489915,13.075698,8.307035,4.231895,11.378928,0.49489915
1346,12.130285,0.4353361,13.267817,11.858496,1.0947034,17.870611,0.34307,1.9371692,20.680851,16.129467,2.847475,23.377674,0.8853709,4.4831057,27.784174,0.26139235,1.4526442,6.645502,30.941591,0.44632524,12.956725,8.21714,4.2451797,11.812473,0.44632524
1347,13.133333,0.49067366,14.548045,12.905079,1.2202315,19.684093,0.4476228,2.1684945,22.782343,17.598988,3.2227352,25.757328,1.0933905,5.0867076,30.66549,0.40332904,1.744231,7.559023,34.12955,0.50492513,14.19429,9.099284,4.599092,12.779405,0.50492513
1348,14.675785,0.39641505,14.335584,14.5087595,1.0774852,20.499712,0.27665693,1.871298,22.434038,19.845556,2.9458048,27.516264,0.8040778,4.540518,31.267517,0.18318726,1.3157157,6.6094246,33.60124,0.40540013,13.988994,9.018269,4.633964,14.264796,0.40540013
1349,14.661097,0.37723795,13.625555,14.493521,1.0394908,19.821064,0.24647728,1.7760749,21.268734,19.824238,2.85045,26.84248,0.7385614,4.328887,29.981659,0.1513483,1.2017561,6.221423,31.833511,0.38531974,13.302669,8.6440525,4.4129853,14.250659,0.38531974
1350,13.275294,0.68636024,12.552694,13.052971,1.5618463,17.956345,0.8521349,2.6334283,19.504128,17.806425,4.171001,24.175762,1.7007465,6.200125,27.235657,1.0186638,2.4590693,8.717071,29.156027,0.7165919,12.264872,8.82934,3.491502,12.916189,0.7165919
1351,9.582355,0.5676896,11.844628,9.188567,1.2591116,14.858903,0.6059205,2.2443771,18.336996,12.367656,3.0750446,18.843342,1.255048,4.896424,23.58791,0.644657,1.9606224,7.330501,27.384586,0.58735114,11.579422,7.4764814,3.5882766,9.352264,0.58735114
1352,11.665698,0.44254553,13.010968,11.3728075,1.0963112,17.32831,0.3560723,1.9452069,20.258446,15.446558,2.822538,22.559286,0.89893883,4.45893,27.030527,0.2778993,1.4746933,6.6285644,30.300678,0.45393163,12.7082815,8.040945,4.1528597,11.364329,0.45393163
1353,11.698356,0.52576315,13.587705,11.406968,1.2474949,17.852623,0.5185006,2.2225919,21.206558,15.494611,3.202084,23.077892,1.1765587,5.0769258,28.041405,0.5089114,1.8579924,7.573887,31.739183,0.54234886,13.266071,8.514742,4.231353,11.395837,0.54234886
1354,18.78184,0.5540025,11.956266,18.742102,1.4393178,20.318817,0.5771714,2.211706,18.521145,25.748816,4.11182,29.609491,1.3978701,5.6022234,28.854544,0.5996378,1.9090822,7.2512493,27.664114,0.5726246,11.687523,8.807542,3.5729644,18.211182,0.5726246
1355,14.30791,0.6797856,13.680846,14.126931,1.5728582,19.65637,0.83902377,2.678703,21.35955,19.311209,4.269965,26.46774,1.7006943,6.4094114,29.874607,1.0000489,2.475563,9.091042,31.971287,0.7093537,13.356128,9.500021,3.8835886,13.910689,0.7093537
1356,18.209314,0.40463784,12.68279,18.154974,1.1572639,20.83315,0.29012862,1.812379,19.718353,24.932255,3.3128686,29.852827,0.88898915,4.636052,30.035402,0.19817576,1.2910976,6.1841044,29.481123,0.41402704,12.390767,8.724313,4.054625,17.66153,0.41402704
1357,16.216663,0.4802309,12.224651,16.103554,1.2648792,19.31429,0.42712495,2.0131547,18.963652,22.073845,3.506047,27.222607,1.1171898,4.9688745,28.20502,0.37399802,1.6078589,6.6999955,28.335764,0.49382824,11.947361,8.408533,3.788348,15.746996,0.49382824
1358,18.063246,0.62532425,12.0308,18.005018,1.549404,20.052681,0.7272779,2.4225783,18.644064,24.723593,4.4046826,28.96398,1.6032203,6.068324,28.68944,0.83398795,2.2009034,7.9241705,27.850689,0.64975774,11.759689,8.989436,3.433594,17.521267,0.64975774
1359,17.535677,0.45163116,11.743451,17.462854,1.2355717,19.478542,0.372744,1.9005467,18.170055,23.968815,3.4900715,28.09179,1.0415845,4.7967243,27.887774,0.29958543,1.4616501,6.285579,27.13117,0.46352935,11.481441,8.285664,3.6813421,17.014568,0.46352935
1360,8.70777,0.6956631,12.197146,8.269316,1.4494603,14.479556,0.8705128,2.6394432,18.918316,11.068043,3.4908366,17.88027,1.6198679,5.678019,23.492664,1.0443934,2.480664,8.664786,28.266953,0.72685057,11.920733,7.957416,3.4785213,8.506273,0.72685057
1361,11.718859,0.5724892,13.546544,11.428412,1.3297714,17.831442,0.6160304,2.3567474,21.138937,15.524774,3.4171247,23.071465,1.3274281,5.385742,27.98537,0.6605261,2.0496016,7.994302,31.636595,0.5925236,13.226271,8.63423,4.133476,11.415618,0.5925236
1362,15.764738,0.37021688,12.661652,15.63658,1.0467577,19.516478,0.23587435,1.7042606,19.68355,21.421953,2.921635,27.17838,0.7328099,4.244823,28.806282,0.140754,1.1333021,5.8673425,29.428308,0.37798157,12.370313,8.328832,4.0899167,15.312446,0.37798157
1363,17.556887,0.41525945,12.191858,17.484665,1.1670698,19.974932,0.30798468,1.8176358,18.9096,23.999193,3.3103435,28.619835,0.9162952,4.6095066,28.777235,0.21874848,1.3189698,6.120485,28.253725,0.42518577,11.915616,8.426767,3.8789113,17.03494,0.42518577
1364,17.48266,0.5432859,11.355437,17.408321,1.3995533,19.026728,0.554782,2.143386,17.529467,23.892868,3.937399,27.591087,1.3447479,5.3563647,27.096546,0.5647784,1.8375483,6.931016,26.158648,0.5611182,11.105595,8.320193,3.397482,16.963638,0.5611182
1365,15.749443,0.38428608,12.006913,15.620761,1.0745211,18.839003,0.2573639,1.7124103,18.604671,21.399864,2.9906945,26.481695,0.7807343,4.2618284,27.559212,0.1625501,1.171312,5.788195,27.790897,0.39269352,11.736562,8.04283,3.855562,15.297734,0.39269352
1366,15.196286,0.36769742,12.703555,15.048292,1.0309496,19.239088,0.23212902,1.6985328,19.75254,20.600037,2.8553433,26.577215,0.7151411,4.195077,28.586807,0.13708721,1.1233687,5.857231,29.533,0.37535003,12.41086,8.266699,4.108312,14.765654,0.37535003
1367,10.380733,0.53181237,12.547909,10.026703,1.2213161,16.027807,0.53097254,2.1824977,19.496246,13.550609,3.042754,20.478584,1.1621944,4.850782,25.348328,0.5280107,1.8418331,7.2692595,29.144068,0.5488223,12.260241,7.8337536,3.8811934,10.123827,0.5488223
1368,13.592419,0.38152304,13.061007,13.38313,1.0256833,18.63005,0.25306728,1.7607889,20.340757,18.269321,2.7615106,25.028233,0.7339989,4.217813,28.336897,0.15809032,1.2004448,6.092124,30.425573,0.389802,12.756687,8.233253,4.2231336,13.221694,0.389802
1369,17.511244,0.49523023,11.454772,17.437723,1.3149318,19.150137,0.45666182,2.0107641,17.693521,23.933815,3.7032647,27.735285,1.1885862,5.0485797,27.306204,0.4164571,1.6384968,6.556249,26.407724,0.5097729,11.201827,8.245154,3.5180004,16.991096,0.5097729
1370,13.743099,0.65521985,14.076799,13.5399,1.5195392,19.6655,0.78923136,2.6273866,22.00955,18.489027,4.0767107,26.128298,1.620832,6.2296615,30.235899,0.9275511,2.3955674,8.988472,32.95734,0.68239313,13.738893,9.50015,4.0975037,13.366826,0.68239313
1371,15.225071,0.38048172,14.1726885,15.078108,1.0570229,20.685932,0.25145757,1.8132267,22.16687,20.64171,2.9217498,28.03164,0.75910646,4.4501395,31.298523,0.15643252,1.2363815,6.411491,33.195976,0.3887125,13.831571,8.988719,4.5921035,14.793348,0.3887125
1372,13.830695,0.46997204,12.880139,13.631005,1.198318,18.606306,0.40730625,2.019941,20.043188,18.61668,3.2066984,25.148958,1.0384461,4.8086333,28.151361,0.34627083,1.5905119,6.831382,29.97405,0.48294446,12.581715,8.36436,4.0377784,13.45119,0.48294446
1373,10.33922,0.42011154,11.641615,9.98315,1.0181146,15.223171,0.31630751,1.8005333,18.001987,13.489183,2.547449,19.691757,0.7916152,4.023943,23.778944,0.22860402,1.3171436,5.9798093,26.87603,0.43028903,11.382812,7.155762,3.722469,10.083724,0.43028903
1374,16.694435,0.69190997,13.135928,16.596546,1.6378834,20.511112,0.8631239,2.6841705,20.463984,22.761553,4.608531,28.704569,1.7709231,6.6248665,30.175713,1.0341005,2.50205,9.004705,30.612547,0.72270954,12.82916,9.6305895,3.6262662,16.206259,0.72270954
1375,16.216663,0.4802309,12.224651,16.103554,1.2648792,19.31429,0.42712495,2.0131547,18.963652,22.073845,3.506047,27.222607,1.1171898,4.9688745,28.20502,0.37399802,1.6078589,6.6999955,28.335764,0.49382824,11.947361,8.408533,3.788348,15.746996,0.49382824
1376,18.063246,0.62532425,12.0308,18.005018,1.549404,20.052681,0.7272779,2.4225783,18.644064,24.723593,4.4046826,28.96398,1.6032203,6.068324,28.68944,0.83398795,2.2009034,7.9241705,27.850689,0.64975774,11.759689,8.989436,3.433594,17.521267,0.64975774
1377,15.210493,0.36888212,13.428338,15.063008,1.0336022,19.960274,0.23388614,1.739681,20.944704,20.620605,2.8626235,27.305569,0.7193899,4.286505,29.933706,0.13880254,1.1559639,6.085383,31.341913,0.3765873,13.111966,8.612882,4.351788,14.779323,0.3765873
1378,12.708429,0.48984146,13.182034,12.462078,1.2087355,18.17798,0.4459781,2.0952046,20.539803,16.9773,3.1677423,24.041534,1.0813698,4.8838224,28.008749,0.40095252,1.6890329,7.1102705,30.727587,0.5040402,12.873755,8.387908,4.1265554,12.369901,0.5040402
1379,15.210493,0.36888212,13.428338,15.063008,1.0336022,19.960274,0.23388614,1.739681,20.944704,20.620605,2.8626235,27.305569,0.7193899,4.286505,29.933706,0.13880254,1.1559639,6.085383,31.341913,0.3765873,13.111966,8.612882,4.351788,14.779323,0.3765873
1380,10.351295,0.45100805,12.07842,9.995822,1.0756012,15.607892,0.37159073,1.9183713,18.722584,13.507055,2.684778,20.063936,0.894296,4.27441,24.533035,0.29806697,1.4735422,6.3949757,27.969875,0.4628707,11.805794,7.420144,3.836035,10.095389,0.4628707
1381,10.380733,0.53181237,12.547909,10.026703,1.2213161,16.027807,0.53097254,2.1824977,19.496246,13.550609,3.042754,20.478584,1.1621944,4.850782,25.348328,0.5280107,1.8418331,7.2692595,29.144068,0.5488223,12.260241,7.8337536,3.8811934,10.123827,0.5488223
1382,11.742771,0.61662984,13.236786,11.453423,1.4064342,17.578854,0.7090621,2.4682298,20.629831,15.55995,3.6242428,22.847837,1.4650077,5.6483555,27.471144,0.80592823,2.214717,8.301122,30.864185,0.64030135,12.926713,8.6387615,3.9341342,11.438686,0.64030135
1383,18.163961,0.48104054,11.82212,18.108421,1.3001384,19.872381,0.4287029,1.9917823,18.299858,24.867481,3.692535,28.826565,1.1511626,5.0452213,28.320482,0.37623295,1.5938025,6.5663257,27.328215,0.4946879,11.557625,8.470497,3.6625144,17.617981,0.4946879
1384,10.873827,0.654098,11.962317,10.543714,1.4469618,15.868506,0.7869303,2.502206,18.531126,14.279373,3.6708229,20.653973,1.5567789,5.633791,24.691149,0.9241371,2.3110206,8.166123,27.679266,0.681165,11.693382,8.0375185,3.418841,10.600041,0.681165
1385,16.822056,0.59479076,11.2031765,16.728111,1.4769305,18.537018,0.6630822,2.2816544,17.27793,22.944998,4.1269507,26.73924,1.4944619,5.6394906,26.504234,0.73435104,2.042223,7.319717,25.776728,0.6166151,10.958072,8.318226,3.237581,16.32891,0.6166151
1386,14.675785,0.39641505,14.335584,14.5087595,1.0774852,20.499712,0.27665693,1.871298,22.434038,19.845556,2.9458048,27.516264,0.8040778,4.540518,31.267517,0.18318726,1.3157157,6.6094246,33.60124,0.40540013,13.988994,9.018269,4.633964,14.264796,0.40540013
1387,17.48266,0.5432859,11.355437,17.408321,1.3995533,19.026728,0.554782,2.143386,17.529467,23.892868,3.937399,27.591087,1.3447479,5.3563647,27.096546,0.5647784,1.8375483,6.931016,26.158648,0.5611182,11.105595,8.320193,3.397482,16.963638,0.5611182
1388,12.104343,0.38571483,12.131361,11.831388,0.9996534,16.83032,0.25960007,1.7237941,18.80987,16.091368,2.6153853,22.35953,0.7187812,4.020832,25.776815,0.1648911,1.1829028,5.8405967,28.102356,0.39418924,11.857049,7.5890145,3.9119833,11.787455,0.39418924
1389,10.33922,0.42011154,11.641615,9.98315,1.0181146,15.223171,0.31630751,1.8005333,18.001987,13.489183,2.547449,19.691757,0.7916152,4.023943,23.778944,0.22860402,1.3171436,5.9798093,26.87603,0.43028903,11.382812,7.155762,3.722469,10.083724,0.43028903
1390,15.733019,0.40775964,11.443568,15.603779,1.1201106,18.243309,0.29532424,1.7515717,17.675018,21.376148,3.1054251,25.86206,0.8612159,4.3473854,26.47135,0.20408002,1.2531221,5.806925,26.379635,0.41730487,11.190974,7.8185906,3.6405704,15.2819395,0.41730487
1391,9.582355,0.5676896,11.844628,9.188567,1.2591116,14.858903,0.6059205,2.2443771,18.336996,12.367656,3.0750446,18.843342,1.255048,4.896424,23.58791,0.644657,1.9606224,7.330501,27.384586,0.58735114,11.579422,7.4764814,3.5882766,9.352264,0.58735114
1392,10.444251,0.6519942,11.670093,10.093331,1.4309943,15.320074,0.7826096,2.4775863,18.04899,13.644566,3.5933065,19.852451,1.5397979,5.5268517,23.899107,0.91771257,2.2904828,8.027482,26.947386,0.6788628,11.410393,7.8219967,3.3310413,10.185184,0.6788628
1393,16.978424,0.36463106,13.783803,16.889244,1.057148,21.326511,0.2276136,1.7437762,21.528627,23.16962,3.0024292,29.688227,0.73205376,4.4083896,31.54164,0.13271956,1.1490941,6.149313,32.227783,0.37214863,13.455668,9.014992,4.469155,16.47918,0.37214863
1394,10.420202,0.6177009,12.18669,10.068105,1.371543,15.749083,0.7113097,2.4099882,18.90108,13.608992,3.431882,20.242964,1.4355648,5.3679056,24.765272,0.80940133,2.1771967,7.9144926,28.240797,0.6414654,11.910613,7.934329,3.5912864,10.161953,0.6414654
1395,14.103721,0.36936948,12.560206,13.914819,1.0124589,18.464022,0.23461102,1.696187,19.5165,19.014225,2.7556858,25.170578,0.70239276,4.114854,27.725323,0.13951276,1.125495,5.82855,29.174803,0.37709635,12.272143,8.050119,4.0626054,13.7141,0.37709635
1396,9.943238,0.46185112,11.8551445,9.567565,1.0830891,15.128446,0.39185923,1.937371,18.354343,12.902813,2.6733308,19.339918,0.91910857,4.2724233,23.866575,0.3251303,1.5115415,6.4122987,27.410921,0.47434115,11.589605,7.2748046,3.7502155,9.701107,0.47434115
